product;sku;image_url;reason
Vin Porto;;https://tse1.mm.bing.net/th/id/OIP.b25mO47zStx7khuOEzqppQHaHa?w=215&h=215&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 215x215
Vin Porto;;https://tse4.mm.bing.net/th/id/OIP.YOBcpGDwj4h1ZqyZudJxzwHaJ4?w=162&h=215&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 162x215
Vin Porto;;https://tse4.mm.bing.net/th/id/OIP.0p-J2xOCp5bpUkkHODMLWQHaHa?w=216&h=215&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 216x215
Vin Porto;;https://tse3.mm.bing.net/th/id/OIP.pTwkGY07E_pJD4qUlX1eHgHaL3?w=122&h=195&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 122x195
Vin Porto;;https://tse4.mm.bing.net/th/id/OIP.XRYWD4NPtkQUhyqmhWTyVQHaHa?w=195&h=195&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 195x195
Vin Porto;;https://tse4.mm.bing.net/th/id/OIP.8Nk2yqFxN4XDcli4XOrsAQHaHa?w=195&h=195&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 195x195
Vin Porto;;https://tse2.mm.bing.net/th/id/OIP.NF5kc1SXMcX4mf844ksdbQHaJw?w=148&h=195&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 148x195
Vin Porto;;https://tse1.mm.bing.net/th/id/OIP.Y8QYYTE0WavpZ1BhbgjXCAHaJB?w=159&h=195&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 159x195
Vin Porto;;https://tse1.mm.bing.net/th/id/OIP.aWmAEigWb_9YOV88p0SEvgHaJ4?w=145&h=195&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 145x195
Vin Porto;;https://tse1.mm.bing.net/th/id/OIP.bzuFXjXYwBV6lE-3RP7ahgHaHX?w=200&h=199&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 200x199
Champagne Arman de Brignac;;https://r.bing.com/rp/r31GrT0Eaf_5sPyu1TswcyPA8VI.svg;cannot identify image file <_io.BytesIO object at 0x0000018A8194B470>
Champagne Arman de Brignac;;https://r.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg;cannot identify image file <_io.BytesIO object at 0x0000018A81BA5C60>
Champagne Arman de Brignac;;https://r.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg;cannot identify image file <_io.BytesIO object at 0x0000018A819F9A80>
Champagne Arman de Brignac;;https://r.bing.com/rp/Fsa_OI0AplCnVoXGca8ALOo0S0s.svg;cannot identify image file <_io.BytesIO object at 0x0000018A8194B470>
Champagne Arman de Brignac;;https://r.bing.com/rp/UusW4P7f5q9mXctgEuZhyIziufA.svg;cannot identify image file <_io.BytesIO object at 0x0000018A81BA5C60>
Champagne Arman de Brignac;;https://r.bing.com/rp/4A9D07RlW6M7gPmPQQydX3khDJc.svg;cannot identify image file <_io.BytesIO object at 0x0000018A819F9A80>
Champagne Arman de Brignac;;https://r.bing.com/rp/OHA5u4HW70mLbGkOE41WRDXcYTY.svg;cannot identify image file <_io.BytesIO object at 0x0000018A8194B470>
Champagne Arman de Brignac;;https://r.bing.com/rp/UzLAW1Q1WOatPD4L3XbeKD9b0Lg.svg;cannot identify image file <_io.BytesIO object at 0x0000018A819F9A80>
Champagne Arman de Brignac;;https://tse1.mm.bing.net/th/id/OIP.APYF_1eMoiBLrMaCSpBtNQHaLH?w=194&h=292&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x292
Champagne Arman de Brignac;;https://tse4.mm.bing.net/th/id/OIP.sGA9yrjeUtJgXu3YTzFQkwHaEK?w=194&h=109&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x109
Champagne Arman de Brignac;;https://tse3.mm.bing.net/th/id/OIP.0gD0NIjT3kMpPfyqZbSkigHaK7?w=194&h=287&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x287
Champagne Arman de Brignac;;https://tse4.mm.bing.net/th/id/OIP.G65FB01k9rkXAgcU4_4e-wHaLH?w=194&h=291&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x291
Champagne Arman de Brignac;;https://tse2.mm.bing.net/th/id/OIP.ULoF9zcYzfIr9sF8suCO-wHaLH?w=194&h=291&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x291
Champagne Arman de Brignac;;https://tse3.mm.bing.net/th/id/OIP.-JCpO5xBHHkMeeyL4wpfRQHaJ4?w=194&h=259&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x259
Champagne Arman de Brignac;;https://tse2.mm.bing.net/th/id/OIP.tQivlimbD1IMt1QdwUF2nwHaK-?w=194&h=288&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x288
Champagne Arman de Brignac;;https://tse2.mm.bing.net/th/id/OIP.ApKRfcT_cXjpeNlnsLBjZwHaKY?w=194&h=271&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x271
Champagne Arman de Brignac;;https://tse4.mm.bing.net/th/id/OIP.lAY2irO5C1RMTcimZCMMxwHaFw?w=194&h=151&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x151
Champagne Arman de Brignac;;https://tse4.mm.bing.net/th/id/OIP._RVvhtsAs2iil5wtw7OR2AHaK7?w=194&h=287&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x287
Champagne Arman de Brignac;;https://tse1.mm.bing.net/th/id/OIP.xleIH9jadlf8Onxmj0Y7DAHaKk?w=194&h=277&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x277
Champagne Arman de Brignac;;https://tse4.mm.bing.net/th/id/OIP.FcbtzYGW_L4qBXVZMQtcZAHaKe?w=194&h=274&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x274
Champagne Arman de Brignac;;https://tse1.mm.bing.net/th/id/OIP.iApBh2wTyJIpp8Og5SGOrwHaHa?w=194&h=194&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x194
Champagne Arman de Brignac;;https://tse4.mm.bing.net/th/id/OIP.QBgPl0eDQLun5UJyLf4_FgHaJ4?w=194&h=259&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x259
Champagne Arman de Brignac;;https://tse1.mm.bing.net/th/id/OIP.aPWabPGx4uEB_-QtLsVHrgHaJ4?w=194&h=259&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x259
Champagne Arman de Brignac;;https://tse1.mm.bing.net/th/id/OIP.pPYvq1Tn_oF8srA0ZfxmZwHaEK?w=194&h=109&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x109
Champagne Arman de Brignac;;https://tse4.mm.bing.net/th/id/OIP.B6kmq45pNtwszhjpsdzc9wHaK-?w=194&h=288&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 194x288
Champagne Laurent perrier;;https://r.bing.com/rp/r31GrT0Eaf_5sPyu1TswcyPA8VI.svg;cannot identify image file <_io.BytesIO object at 0x0000018A821A5260>
Champagne Laurent perrier;;https://r.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg;cannot identify image file <_io.BytesIO object at 0x0000018A821A52B0>
Champagne Laurent perrier;;https://r.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg;cannot identify image file <_io.BytesIO object at 0x0000018A821A5300>
Champagne Laurent perrier;;https://r.bing.com/rp/Fsa_OI0AplCnVoXGca8ALOo0S0s.svg;cannot identify image file <_io.BytesIO object at 0x0000018A821A5210>
Champagne Laurent perrier;;https://r.bing.com/rp/UusW4P7f5q9mXctgEuZhyIziufA.svg;cannot identify image file <_io.BytesIO object at 0x0000018A821A5440>
Champagne Laurent perrier;;https://r.bing.com/rp/4A9D07RlW6M7gPmPQQydX3khDJc.svg;cannot identify image file <_io.BytesIO object at 0x0000018A821A53F0>
Champagne Laurent perrier;;https://r.bing.com/rp/OHA5u4HW70mLbGkOE41WRDXcYTY.svg;cannot identify image file <_io.BytesIO object at 0x0000018A821A5350>
Champagne Laurent perrier;;https://r.bing.com/rp/UzLAW1Q1WOatPD4L3XbeKD9b0Lg.svg;cannot identify image file <_io.BytesIO object at 0x0000018A821A5490>
Champagne Laurent perrier;;https://tse3.mm.bing.net/th/id/OIP.njwGZp0melUtKYVeRDnT7wHaE8?w=247&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 247x180
Champagne Laurent perrier;;https://tse3.mm.bing.net/th/id/OIP.LQwtxBzVaJdctRJbqxbytAHaFF?w=239&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 239x180
Champagne Laurent perrier;;https://tse1.mm.bing.net/th/id/OIP.udPfb6SU4UJa_osGNh2VHgHaE8?w=247&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 247x180
Champagne Laurent perrier;;https://tse2.mm.bing.net/th/id/OIP.HaFQGtwg2mrcdF48ckiakgHaE8?w=247&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 247x180
Champagne Laurent perrier;;https://tse4.mm.bing.net/th/id/OIP.GFvwyTdqBv-MxcwVIHvl_wHaF7?w=195&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 195x180
Champagne Laurent perrier;;https://tse3.mm.bing.net/th/id/OIP.G2tzrpxsYGivHnniwBGGtQHaD3?w=298&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 298x180
Champagne Laurent perrier;;https://tse1.mm.bing.net/th/id/OIP.41xkSaXV4rCCm3rSe3pk7AHaE8?w=233&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 233x180
Champagne Laurent perrier;;https://tse3.mm.bing.net/th/id/OIP._Ee0vPwBu42lMmLNr02UzQHaEi?w=254&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 254x180
Champagne Laurent perrier;;https://tse4.mm.bing.net/th/id/OIP.fXEvgtLdnHsbOYipqhXqdQHaE8?w=224&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 224x180
Champagne Laurent perrier;;https://tse2.mm.bing.net/th/id/OIP.UJngAHz09rrryudvnxnYyAHaE8?w=224&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 224x180
Champagne Laurent perrier;;https://tse2.mm.bing.net/th/id/OIP.Yw8uAyoSOiWf_rQkdviFOwHaEK?w=266&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 266x180
Champagne Laurent perrier;;https://tse3.mm.bing.net/th/id/OIP.DiAid6NaETUJWT1VgprY0QHaEK?w=266&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 266x180
Champagne Laurent perrier;;https://tse1.mm.bing.net/th/id/OIP.yxHQXoZSte36mB9I7hmC7wHaE8?w=264&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 264x180
Champagne Laurent perrier;;https://tse1.mm.bing.net/th/id/OIP.qzdQh0SihXD0KQ-GJYNenwHaEK?w=313&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 313x180
Champagne Laurent perrier;;https://tse4.mm.bing.net/th/id/OIP.XjJqY8b3LQxWjOpQmgouIwHaE8?w=264&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 264x180
Champagne Laurent perrier;;https://tse1.mm.bing.net/th/id/OIP.SSgndRa5U2HJ50Vbky-BSwHaJQ?w=139&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 139x180
Champagne Laurent perrier;;https://tse4.mm.bing.net/th/id/OIP.qvMLpsu1JyzXn060yBGoOAEsC1?w=269&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 269x180
Champagne Don perignon;;https://r.bing.com/rp/r31GrT0Eaf_5sPyu1TswcyPA8VI.svg;cannot identify image file <_io.BytesIO object at 0x0000018A814A0C20>
Champagne Don perignon;;https://r.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg;cannot identify image file <_io.BytesIO object at 0x0000018A814A36F0>
Champagne Don perignon;;https://r.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg;cannot identify image file <_io.BytesIO object at 0x0000018A814A3A60>
Champagne Don perignon;;https://r.bing.com/rp/Fsa_OI0AplCnVoXGca8ALOo0S0s.svg;cannot identify image file <_io.BytesIO object at 0x0000018A814A0D10>
Champagne Don perignon;;https://r.bing.com/rp/UusW4P7f5q9mXctgEuZhyIziufA.svg;cannot identify image file <_io.BytesIO object at 0x0000018A814A3830>
Champagne Don perignon;;https://r.bing.com/rp/4A9D07RlW6M7gPmPQQydX3khDJc.svg;cannot identify image file <_io.BytesIO object at 0x0000018A814A3A10>
Champagne Don perignon;;https://r.bing.com/rp/OHA5u4HW70mLbGkOE41WRDXcYTY.svg;cannot identify image file <_io.BytesIO object at 0x0000018A814A0B30>
Champagne Don perignon;;https://r.bing.com/rp/UzLAW1Q1WOatPD4L3XbeKD9b0Lg.svg;cannot identify image file <_io.BytesIO object at 0x0000018A814A3B00>
Champagne Don perignon;;https://tse2.mm.bing.net/th/id/OIP.ybAfzPlftnct9_iK8mhtQgHaFN?w=240&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 240x180
Champagne Don perignon;;https://tse3.mm.bing.net/th/id/OIP.y2E-B8HtLUT8xi41oGYODAHaIs?w=143&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 143x180
Champagne Don perignon;;https://tse3.mm.bing.net/th/id/OIP.NQath2SqlMNxdkaPklF-kgHaEM?w=297&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 297x180
Champagne Don perignon;;https://tse4.mm.bing.net/th/id/OIP.tPQ-XHI6M8LTmcMJSgOrkwHaEK?w=300&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 300x180
Champagne Don perignon;;https://tse3.mm.bing.net/th/id/OIP.RbxJw74mMoDxLUW6z7BawgHaF2?w=183&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 183x180
Champagne Don perignon;;https://tse3.mm.bing.net/th/id/OIP.S8E7Ifp9NWz2XS8SksdHtQHaEK?w=257&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 257x180
Champagne Don perignon;;https://tse4.mm.bing.net/th/id/OIP.cZ7b1_ttcnNWiIN7Q1vL2QHaDF?w=282&h=145&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 282x145
Champagne Don perignon;;https://tse1.mm.bing.net/th/id/OIP.YTOxqIn46mLbZf_sh63SygHaEK?w=258&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 258x180
Champagne Don perignon;;https://tse2.mm.bing.net/th/id/OIP.GOmC40eYZE1VBJJYhJLNuwHaEL?w=284&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 284x180
Champagne Don perignon;;https://tse1.mm.bing.net/th/id/OIP.S4Fo6OBSSjGnWwqg9OwDLAHaFi?w=213&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 213x180
Champagne Don perignon;;https://tse2.mm.bing.net/th/id/OIP._VQmAwxi4O-n2se_B_YMDgHaGB?w=197&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 197x180
Champagne Don perignon;;https://tse3.mm.bing.net/th/id/OIP.BUISjtgQCFpRYDFgcv1_NQHaEJ?w=286&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 286x180
Champagne Don perignon;;https://tse2.mm.bing.net/th/id/OIP.AY3Ecu5bdt2eRhohV3tN0QHaE8?w=235&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 235x180
Champagne Don perignon;;https://tse3.mm.bing.net/th/id/OIP.WarGKo2MAilAk9kPicv_VgHaEJ?w=280&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 280x180
Champagne Don perignon;;https://tse4.mm.bing.net/th/id/OIP.n1KdmoWRhHcFla40WonRUgHaFa?w=215&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 215x180
Champagne Don perignon;;https://tse1.mm.bing.net/th/id/OIP.G4TlSmUnCK9PmzYvCnSZYwHaEo?w=250&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 250x180
Champagne Don perignon;;https://tse4.mm.bing.net/th/id/OIP.V_-mlXTo-LJ4u4aBbXLU6QHaFW?w=198&h=180&c=7&r=0&o=7&pid=1.7&rm=3;trop petite 198x180
